customerID,Contract,tenure,MonthlyCharges,TechSupport,OnlineSecurity,churn_probability,risk_segment
5197-LQXXH,Two year,71,83.3,Yes,No,0.02183984782130904,Low risk
1642-HMARX,Two year,68,91.7,Yes,Yes,0.021803426197494296,Low risk
8999-YPYBV,Two year,45,84.35,Yes,Yes,0.021797417715963115,Low risk
8174-TBVCF,Two year,70,94.8,Yes,Yes,0.021757185907590876,Low risk
4024-CSNBY,Two year,72,94.25,Yes,Yes,0.021748040929188348,Low risk
9127-QRZMH,One year,44,59.85,Yes,Yes,0.021741537517080085,Low risk
6563-VRERX,One year,33,20.6,No internet service,No internet service,0.021693016723015206,Low risk
7190-XHTWJ,One year,38,19.3,No internet service,No internet service,0.02167705547039601,Low risk
0078-XZMHT,Two year,72,85.15,Yes,No,0.021639857757644494,Low risk
3460-TJBWI,Two year,24,24.2,No internet service,No internet service,0.021610540171216226,Low risk
5380-XPJNZ,One year,38,20.05,No internet service,No internet service,0.02160290777619807,Low risk
4573-JKNAE,Two year,12,19.35,No internet service,No internet service,0.021597434222540738,Low risk
3887-PBQAO,One year,45,25.9,No internet service,No internet service,0.021555661994925503,Low risk
3911-RSNHI,Two year,71,61.4,Yes,No,0.021548733417193714,Low risk
2404-JIBFC,Two year,55,85.1,Yes,Yes,0.021531408850656873,Low risk
1866-DIOQZ,One year,71,66.8,Yes,Yes,0.021496897147169666,Low risk
1403-LKLIK,One year,33,20.1,No internet service,No internet service,0.021438763388769135,Low risk
0559-CKHUS,Two year,29,19.55,No internet service,No internet service,0.021356338280112613,Low risk
9581-GVBXT,One year,59,34.8,No,Yes,0.02133846103205964,Low risk
0565-IYCGT,One year,69,78.6,Yes,Yes,0.02131729488371511,Low risk
0902-RFHOF,One year,38,20.1,No internet service,No internet service,0.02130490789015733,Low risk
6064-ZATLR,Two year,27,52.85,No,Yes,0.021296407660628715,Low risk
4883-KCPZJ,Two year,22,25.25,No internet service,No internet service,0.021272366328986256,Low risk
9150-HEPMB,One year,56,52.7,No,Yes,0.02118768566060033,Low risk
2599-CIPQE,Two year,71,109.3,Yes,Yes,0.02115039857190967,Low risk
2000-DHJUY,Two year,70,92.2,Yes,Yes,0.021138119332477213,Low risk
4254-QPEDE,Two year,52,66.25,Yes,Yes,0.021134032608252164,Low risk
0310-SUCIN,One year,71,84.8,Yes,Yes,0.021091964640880492,Low risk
0743-HNPFG,One year,51,69.75,Yes,Yes,0.021068172989796068,Low risk
1635-HDGFT,Two year,19,20.5,No internet service,No internet service,0.02100350452475335,Low risk
2193-SFWQW,Two year,72,111.95,Yes,Yes,0.02099004335193955,Low risk
6603-YRDCJ,Two year,33,61.05,Yes,Yes,0.020915615697377033,Low risk
4039-PIMHX,Two year,49,49.8,No,No,0.0209074903769282,Low risk
2892-GESUL,Two year,18,19.35,No internet service,No internet service,0.02085551690924144,Low risk
4381-MHQDC,Two year,47,65.0,Yes,Yes,0.020844448732081213,Low risk
4872-VXRIL,One year,56,64.65,Yes,Yes,0.02079598510422504,Low risk
0023-UYUPN,One year,50,25.2,No internet service,No internet service,0.020732656904486346,Low risk
6691-CCIHA,Two year,62,84.95,Yes,Yes,0.020724241766637678,Low risk
4111-BNXIF,Two year,67,59.55,Yes,No,0.02068071655848484,Low risk
6901-GOGZG,Two year,60,84.95,Yes,Yes,0.020672945200912275,Low risk
5453-YBTWV,Two year,70,101.1,Yes,Yes,0.020670604305916024,Low risk
8390-FESFV,Two year,62,84.5,Yes,No,0.020592468353218225,Low risk
7328-OWMOM,One year,31,20.1,No internet service,No internet service,0.020583548644461016,Low risk
8999-EXMNO,Two year,19,20.15,No internet service,No internet service,0.020556342935107857,Low risk
2123-VSCOT,Two year,59,72.1,Yes,No,0.020457917968129853,Low risk
1755-FZQEC,One year,39,19.9,No internet service,No internet service,0.020436451732843596,Low risk
1395-WSWXR,Two year,24,20.75,No internet service,No internet service,0.02042830715618177,Low risk
2987-BJXIK,Two year,70,84.7,No,Yes,0.020421667498841486,Low risk
5256-SKJGO,Two year,64,54.6,Yes,No,0.020408694852561287,Low risk
4667-QONEA,One year,60,74.85,Yes,Yes,0.020346435775865476,Low risk
6516-NKQBO,Two year,38,81.0,Yes,Yes,0.020346048324688438,Low risk
8050-DVOJX,Two year,49,81.35,Yes,Yes,0.020241965654851257,Low risk
1088-CNNKB,One year,63,80.0,Yes,Yes,0.020202563226706046,Low risk
0804-YGEQV,One year,43,24.45,No internet service,No internet service,0.020189544766500797,Low risk
3547-LQRIK,One year,47,26.9,No internet service,No internet service,0.020158834392295998,Low risk
1265-HVPZB,One year,59,66.4,No,Yes,0.02011648965497091,Low risk
4547-FZJWE,One year,55,59.45,No,Yes,0.02004645554551955,Low risk
4804-NCPET,Two year,19,20.2,No internet service,No internet service,0.019995341997976722,Low risk
8884-FEEWR,One year,35,20.6,No internet service,No internet service,0.01999371540266769,Low risk
8345-MVDYC,Two year,45,81.65,Yes,Yes,0.019946393883517072,Low risk
7945-HLKEA,One year,60,64.75,Yes,Yes,0.019930194112425737,Low risk
9359-UGBTK,One year,67,72.35,Yes,Yes,0.01990813353086091,Low risk
9530-GRMJG,Two year,70,84.1,Yes,No,0.019906529753249684,Low risk
7622-FWGEW,Two year,56,85.65,Yes,Yes,0.019873612565515862,Low risk
4178-EGMON,Two year,70,88.0,Yes,Yes,0.01982712382759129,Low risk
0383-CLDDA,Two year,69,85.35,Yes,Yes,0.019806321902482948,Low risk
9385-NXKDA,Two year,72,82.65,No,Yes,0.01977010281746424,Low risk
8008-OTEZX,One year,35,19.65,No internet service,No internet service,0.019741755719933175,Low risk
9548-LERKT,Two year,24,19.75,No internet service,No internet service,0.019737623681173648,Low risk
6203-HBZPA,Two year,52,63.9,Yes,Yes,0.019709556986658737,Low risk
6559-ILWKJ,Two year,71,49.35,No,No,0.019701821857788186,Low risk
9945-PSVIP,Two year,25,18.7,No internet service,No internet service,0.019698811239451195,Low risk
2167-FQSTQ,Two year,72,92.4,Yes,Yes,0.019694603401664776,Low risk
7061-OVMIM,One year,30,19.55,No internet service,No internet service,0.019674482496310763,Low risk
3705-PSNGL,One year,45,20.4,No internet service,No internet service,0.01961515189143618,Low risk
6963-EZQEE,Two year,70,88.55,Yes,Yes,0.019606498402619875,Low risk
7951-QKZPL,Two year,33,24.5,No internet service,No internet service,0.01958754079342936,Low risk
2405-LBMUW,One year,61,50.7,Yes,Yes,0.01957055079831786,Low risk
5321-NTRKC,Two year,66,79.85,No,No,0.019558076499679694,Low risk
5317-FLPJF,Two year,66,61.35,Yes,Yes,0.019548251258076094,Low risk
9958-MEKUC,Two year,72,103.95,Yes,Yes,0.019520574499620504,Low risk
2990-OGYTD,Two year,67,86.15,Yes,No,0.0194420856378264,Low risk
8327-WKMIE,One year,37,20.15,No internet service,No internet service,0.019441940869770656,Low risk
1032-MAELW,One year,68,78.45,Yes,Yes,0.019364433764376045,Low risk
5583-EJXRD,Two year,44,54.05,Yes,Yes,0.01933244232470895,Low risk
2977-CEBSX,Two year,66,90.05,Yes,Yes,0.019313174208240247,Low risk
6872-HXFNF,One year,64,58.35,Yes,No,0.019298005042805516,Low risk
6120-RJKLU,Two year,62,79.95,Yes,Yes,0.019261955470524818,Low risk
7596-IIWYC,Two year,27,20.25,No internet service,No internet service,0.019257306231819028,Low risk
8067-NIOYM,Two year,24,21.1,No internet service,No internet service,0.019214640927305706,Low risk
0298-XACET,Two year,52,50.2,Yes,No,0.019199337011567525,Low risk
9253-VIFJQ,One year,65,67.05,No,Yes,0.019170312001553506,Low risk
1897-OKVMW,Two year,64,90.6,Yes,Yes,0.01914831312309646,Low risk
7503-MIOGA,Two year,72,89.85,Yes,Yes,0.019111373144744818,Low risk
7233-PAHHL,Two year,66,84.0,Yes,Yes,0.019102708996070736,Low risk
1525-LNLOJ,Two year,66,63.3,No,No,0.019102329662395574,Low risk
8510-TMWYB,Two year,54,59.8,No,No,0.01908841974851941,Low risk
5751-USDBL,Two year,46,81.0,Yes,Yes,0.019075309006958096,Low risk
3720-DBRWL,Two year,51,83.85,Yes,Yes,0.01905077998780301,Low risk
1223-UNPKS,Two year,20,20.05,No internet service,No internet service,0.01895691634917392,Low risk
2521-NPUZR,Two year,70,101.0,Yes,Yes,0.018921972214889532,Low risk
6732-VAILE,Two year,70,85.95,Yes,No,0.018913992494509143,Low risk
2088-IEBAU,Two year,68,88.15,Yes,Yes,0.018911504066008132,Low risk
3489-VSFRD,One year,56,60.25,Yes,Yes,0.018899635070259553,Low risk
5387-ASZNZ,One year,66,63.85,Yes,Yes,0.018899091487393282,Low risk
3166-PNEOF,Two year,61,86.45,Yes,Yes,0.01883334069692747,Low risk
0016-QLJIS,Two year,65,90.45,Yes,Yes,0.018776580717642294,Low risk
0707-HOVVN,Two year,70,75.5,Yes,No,0.018714246608983257,Low risk
4980-URKXC,One year,36,20.85,No internet service,No internet service,0.018691574239016167,Low risk
2040-LDIWQ,Two year,65,84.2,Yes,No,0.018653850404036436,Low risk
8169-SAEJD,Two year,69,56.55,No,Yes,0.018637297460857388,Low risk
0513-RBGPE,Two year,37,62.8,Yes,Yes,0.018595602015997404,Low risk
0687-ZVTHB,One year,65,72.45,No,Yes,0.0185731018753154,Low risk
6258-PVZWJ,Two year,68,90.8,Yes,Yes,0.018552218911679477,Low risk
8221-HVAYI,Two year,35,69.15,Yes,Yes,0.018531234968837896,Low risk
6234-RAAPL,Two year,72,99.9,Yes,Yes,0.018431283299245923,Low risk
9548-ZMVTX,Two year,72,90.45,Yes,No,0.01840561135560749,Low risk
3935-TBRZZ,One year,44,25.7,No internet service,No internet service,0.018404149688904546,Low risk
2137-DQMEV,One year,68,44.8,No,Yes,0.018400267217360444,Low risk
3812-LRZIR,Two year,27,24.5,No internet service,No internet service,0.018338704096252136,Low risk
2612-PHGOX,Two year,64,76.1,Yes,No,0.0183066988037065,Low risk
5792-JALQC,Two year,52,59.85,No,Yes,0.01829338733361009,Low risk
1090-ESELR,Two year,72,105.5,Yes,Yes,0.018272558955053208,Low risk
7452-FOLON,One year,39,25.45,No internet service,No internet service,0.018226403790522136,Low risk
4342-HFXWS,One year,48,69.7,Yes,Yes,0.01820310061207128,Low risk
6199-IPCAO,Two year,29,26.1,No internet service,No internet service,0.018186639278672746,Low risk
7665-NKLAV,Two year,36,40.65,Yes,Yes,0.01817453639434325,Low risk
4293-ETKAP,Two year,65,79.4,Yes,No,0.018137868415646262,Low risk
3557-HTYWR,Two year,47,74.05,Yes,Yes,0.018107335124450234,Low risk
0071-NDAFP,Two year,25,25.5,No internet service,No internet service,0.018072666178738896,Low risk
6762-QVYJO,Two year,58,59.75,Yes,Yes,0.018061213944837885,Low risk
7025-WCBNE,Two year,47,59.6,Yes,No,0.018058744662207218,Low risk
2239-CGBUZ,One year,51,60.5,Yes,Yes,0.01804215818331626,Low risk
3108-PCCGG,Two year,72,84.45,No,Yes,0.018026429822153387,Low risk
7977-HXJKU,Two year,21,19.6,No internet service,No internet service,0.017969041580849467,Low risk
1934-MKPXS,One year,33,20.1,No internet service,No internet service,0.017933640850347352,Low risk
4526-EXKKN,Two year,40,24.6,No internet service,No internet service,0.017924662688280805,Low risk
0604-THJFP,Two year,59,75.95,Yes,No,0.01790328833211315,Low risk
3978-YNKDD,Two year,19,20.85,No internet service,No internet service,0.01783876350333333,Low risk
5656-MJEFC,Two year,42,48.15,Yes,Yes,0.017822057731432344,Low risk
5924-SNGKP,One year,41,20.25,No internet service,No internet service,0.017792483836403403,Low risk
6418-HNFED,Two year,51,83.25,Yes,Yes,0.017743627069258947,Low risk
0993-OSGPT,One year,68,60.65,Yes,No,0.017721201399510205,Low risk
5313-FPXWG,One year,51,24.6,No internet service,No internet service,0.017721173474870313,Low risk
0263-FJTQO,Two year,50,70.5,Yes,Yes,0.017689258072524573,Low risk
8295-KMENE,Two year,59,76.45,Yes,Yes,0.017666427800011562,Low risk
2878-DHMIN,One year,35,19.9,No internet service,No internet service,0.017600424441502546,Low risk
8565-WUXZU,Two year,72,84.8,Yes,Yes,0.017558963744409795,Low risk
9778-OGKQZ,Two year,72,92.0,Yes,Yes,0.017480176131520482,Low risk
2753-JMMCV,Two year,65,74.2,Yes,No,0.017479922052235666,Low risk
7501-IWUNG,Two year,61,73.8,Yes,No,0.017458722673716804,Low risk
7564-GHCVB,Two year,72,79.05,No,Yes,0.01733353351526346,Low risk
6681-ZSEXG,Two year,56,59.5,No,No,0.01732865416012817,Low risk
2091-GPPIQ,Two year,72,78.95,Yes,No,0.017274985397588132,Low risk
8590-OHDIW,One year,38,20.3,No internet service,No internet service,0.017256915806178476,Low risk
0979-MOZQI,Two year,62,39.0,Yes,No,0.01724548473577585,Low risk
7508-DQAKK,Two year,64,86.4,Yes,Yes,0.017225143711880418,Low risk
8661-BOYNW,Two year,72,84.4,Yes,Yes,0.017224644219407767,Low risk
3653-NCRDJ,One year,43,19.2,No internet service,No internet service,0.01722169520220538,Low risk
7301-ABVAD,Two year,72,86.6,Yes,No,0.017202686274807096,Low risk
5394-MEITZ,Two year,60,80.6,Yes,No,0.017196825922333098,Low risk
4568-KNYWR,Two year,52,63.25,No,Yes,0.017153736036307685,Low risk
4530-NDRKU,One year,42,19.05,No internet service,No internet service,0.01712670203768503,Low risk
6546-OPBBH,One year,51,23.95,No internet service,No internet service,0.017094526693845317,Low risk
4837-PZTIC,Two year,47,41.9,Yes,Yes,0.017090055108895684,Low risk
3957-HHLMR,One year,70,65.2,No,Yes,0.017087295142700572,Low risk
2176-LVPNX,Two year,71,89.85,Yes,Yes,0.017077711429558527,Low risk
3280-NMUVX,One year,34,19.6,No internet service,No internet service,0.017070953961083504,Low risk
4538-WNTMJ,One year,46,24.95,No internet service,No internet service,0.016984560085395558,Low risk
8144-DGHXP,Two year,54,80.6,Yes,Yes,0.01694868504102843,Low risk
5126-RCXYW,Two year,54,46.0,Yes,No,0.016946814055046954,Low risk
7110-BDTWG,Two year,71,47.05,Yes,No,0.016911961873715315,Low risk
6772-WFQRD,One year,40,20.4,No internet service,No internet service,0.016836805263229098,Low risk
4893-GYUJU,One year,50,19.35,No internet service,No internet service,0.016813385761922216,Low risk
9102-OXKFY,Two year,59,54.15,No,No,0.01676994481879969,Low risk
2332-TODQS,One year,48,25.05,No internet service,No internet service,0.01674050077217638,Low risk
0654-PQKDW,One year,62,70.75,Yes,Yes,0.01673404486793554,Low risk
6923-AQONU,Two year,23,20.9,No internet service,No internet service,0.016703882133405727,Low risk
9880-TDQAC,Two year,72,60.0,Yes,No,0.016695295965157553,Low risk
2863-IMQDR,Two year,61,89.65,Yes,Yes,0.0166752852400504,Low risk
4999-IEZLT,One year,66,29.45,Yes,No,0.016649380673036875,Low risk
2498-XLDZR,Two year,32,73.6,Yes,Yes,0.01662743729249209,Low risk
2805-AUFQN,Two year,25,19.8,No internet service,No internet service,0.016558507453806822,Low risk
5696-JVVQY,Two year,48,70.1,No,Yes,0.01654997578632353,Low risk
2430-RRYUW,One year,66,54.8,No,Yes,0.016538043805242413,Low risk
6094-ZIVKX,One year,68,54.45,No,Yes,0.01653461517519774,Low risk
7401-JIXNM,Two year,54,91.3,Yes,Yes,0.016510780605513302,Low risk
4213-HKBJO,Two year,33,25.7,No internet service,No internet service,0.0164769777916512,Low risk
7711-YIJWC,One year,61,84.9,Yes,Yes,0.01643706244770462,Low risk
4295-YURET,Two year,56,72.6,Yes,Yes,0.016401064892922285,Low risk
5684-FJVYR,Two year,72,90.35,Yes,Yes,0.01637585402877601,Low risk
8672-OAUPW,One year,51,47.85,Yes,No,0.01632533386223677,Low risk
4890-VMUAV,One year,63,71.5,Yes,Yes,0.016253803634209363,Low risk
4335-UPJSI,Two year,24,19.75,No internet service,No internet service,0.016239269377966232,Low risk
3378-AJRAO,One year,44,24.85,No internet service,No internet service,0.016235023743917557,Low risk
5456-ITGIC,Two year,72,64.45,Yes,Yes,0.01618960522929206,Low risk
0739-UUAJR,Two year,72,53.8,No,Yes,0.01617325219119496,Low risk
5622-UEJFI,Two year,35,25.4,No internet service,No internet service,0.016167753490553244,Low risk
6814-ZPWFQ,One year,51,25.0,No internet service,No internet service,0.016166921280026853,Low risk
9297-EONCV,Two year,72,91.35,Yes,Yes,0.01616614276412202,Low risk
5859-HZYLF,Two year,26,19.15,No internet service,No internet service,0.016160966256169723,Low risk
0378-XSZPU,One year,58,60.3,No,Yes,0.01613965198733459,Low risk
2996-XAUVF,Two year,70,40.05,Yes,No,0.016138909736738143,Low risk
7815-PDTHL,Two year,35,20.2,No internet service,No internet service,0.016137798338646293,Low risk
5003-XZWWO,Two year,71,84.2,Yes,No,0.01613201747247348,Low risk
9479-HYNYL,Two year,71,80.7,Yes,No,0.016112588785515677,Low risk
3544-FBCAS,Two year,72,83.6,No,Yes,0.01608061071691169,Low risk
2725-IWWBA,One year,46,56.9,Yes,Yes,0.01607200899456708,Low risk
0459-SPZHJ,Two year,63,83.5,No,Yes,0.016067810516645555,Low risk
0771-CHWSK,Two year,66,74.6,No,Yes,0.016061078375404523,Low risk
1960-UOTYM,Two year,52,79.2,No,Yes,0.01605918339167371,Low risk
4676-WLUHT,Two year,54,46.2,No,Yes,0.016054278663599892,Low risk
5322-ZSMZY,Two year,31,25.75,No internet service,No internet service,0.016019869538201035,Low risk
7153-CHRBV,One year,57,59.3,Yes,Yes,0.016014260266738738,Low risk
9871-ELEYA,Two year,34,67.65,Yes,Yes,0.0160031902563517,Low risk
9470-YFUYI,One year,71,71.0,Yes,Yes,0.0159810694068426,Low risk
4334-HOWRP,Two year,72,64.95,Yes,Yes,0.01596719273382206,Low risk
8125-QPFJD,Two year,72,84.9,Yes,Yes,0.015940599281338935,Low risk
7579-KKLOE,Two year,71,91.25,Yes,Yes,0.015938148251535937,Low risk
1265-ZFOSD,Two year,64,81.3,Yes,Yes,0.015910661687757184,Low risk
1627-AFWVJ,Two year,29,19.4,No internet service,No internet service,0.01589799971708663,Low risk
9063-ZGTUY,Month-to-month,61,19.4,No internet service,No internet service,0.01589499877576584,Low risk
8173-RXAYP,Two year,24,19.7,No internet service,No internet service,0.015854117285035305,Low risk
7164-BPTUT,Two year,57,89.55,Yes,Yes,0.01579477758571255,Low risk
1830-GGFNM,Two year,65,94.55,Yes,Yes,0.01576755676082446,Low risk
0230-UBYPQ,One year,63,36.1,Yes,Yes,0.01571481389254389,Low risk
0336-KXKFK,Two year,72,61.2,Yes,Yes,0.015689935821168073,Low risk
1227-UDMZR,Two year,72,91.15,Yes,Yes,0.015671854914693292,Low risk
6119-SPUDB,Two year,46,38.25,Yes,Yes,0.01561971894932473,Low risk
9995-HOTOH,Two year,63,59.0,No,Yes,0.015595522168324806,Low risk
7054-DMVAS,Two year,54,65.3,No,Yes,0.015586404002549317,Low risk
9548-LIGTA,Two year,61,81.05,Yes,Yes,0.01558130617422054,Low risk
3933-DQPWX,Two year,50,39.7,Yes,No,0.015571662302681331,Low risk
9541-ZPSEA,Two year,68,80.35,No,Yes,0.015470126865836032,Low risk
9339-FIIJL,Two year,72,85.95,Yes,No,0.01545760603632599,Low risk
1568-LJSZU,Two year,68,92.2,Yes,Yes,0.01544501611830317,Low risk
8645-KOMJQ,Two year,69,81.95,Yes,No,0.015405016792612202,Low risk
2324-AALNO,One year,48,24.55,No internet service,No internet service,0.015401467906739678,Low risk
4751-ERMAN,Two year,72,75.4,No,No,0.015379604653848022,Low risk
1757-TCATG,One year,35,20.05,No internet service,No internet service,0.015356505274242689,Low risk
1187-WILMM,Two year,63,89.4,Yes,Yes,0.015339126191715704,Low risk
8413-YNHNV,Two year,69,90.65,Yes,Yes,0.015319770138208165,Low risk
7267-FRMJW,Two year,25,20.1,No internet service,No internet service,0.01530092220828815,Low risk
4549-ZDQYY,One year,52,57.95,Yes,Yes,0.015262134529555898,Low risk
5512-IDZEI,One year,46,24.9,No internet service,No internet service,0.015242286664902715,Low risk
2516-XSJKX,Two year,41,78.45,Yes,Yes,0.015241092202677652,Low risk
5248-RPYWW,Two year,72,90.15,Yes,Yes,0.015230711792780863,Low risk
3569-VLDHH,One year,66,75.1,Yes,Yes,0.015222243140040085,Low risk
3398-GCPMU,Two year,72,89.55,Yes,Yes,0.015171918569029849,Low risk
5248-YGIJN,Two year,72,90.25,Yes,Yes,0.015060799605822519,Low risk
1371-OJCEK,One year,48,24.35,No internet service,No internet service,0.015048857720690893,Low risk
3638-WEABW,Two year,58,59.9,Yes,No,0.015022869552061028,Low risk
4849-PYRLQ,Two year,56,73.25,Yes,Yes,0.014986451757078918,Low risk
1568-BEKZM,Two year,70,90.05,Yes,Yes,0.014961126001495942,Low risk
8469-SNFFH,One year,70,79.4,Yes,Yes,0.014953400321708207,Low risk
1971-DTCZB,Two year,72,90.95,Yes,Yes,0.014916365612800138,Low risk
9028-LIHRP,Two year,71,100.2,Yes,Yes,0.014882650050958887,Low risk
2346-CZYIL,Two year,27,20.35,No internet service,No internet service,0.014857973575453395,Low risk
1837-YQUCE,Two year,70,58.35,Yes,Yes,0.014832375548305325,Low risk
9950-MTGYX,Two year,28,20.3,No internet service,No internet service,0.014796490142248713,Low risk
8316-BBQAY,Two year,65,59.95,Yes,Yes,0.014753287350876922,Low risk
3521-HTQTV,Two year,34,26.1,No internet service,No internet service,0.014715877784002181,Low risk
4774-HHGGS,Two year,30,19.05,No internet service,No internet service,0.01468968311277088,Low risk
6166-YIPFO,Two year,72,64.7,Yes,Yes,0.014672036438319647,Low risk
2274-XUATA,Two year,72,63.1,Yes,Yes,0.014655572585860373,Low risk
5249-QYHEX,Two year,40,24.8,No internet service,No internet service,0.014631118769489934,Low risk
0969-RGKCU,One year,37,19.8,No internet service,No internet service,0.014600706608701263,Low risk
9888-ZCUMM,Two year,64,60.05,Yes,Yes,0.014580392945162805,Low risk
3146-MSEGF,Two year,72,88.05,Yes,Yes,0.014573566225961147,Low risk
0301-KOBTQ,Two year,32,20.05,No internet service,No internet service,0.014551108696977373,Low risk
8766-PAFNE,Two year,71,79.1,Yes,No,0.014544894375068616,Low risk
5124-EOGYE,Two year,31,20.45,No internet service,No internet service,0.014534551961530163,Low risk
7799-LGRDP,Two year,43,25.7,No internet service,No internet service,0.014514867104148023,Low risk
4487-ZYJZK,One year,38,19.6,No internet service,No internet service,0.014508040476981492,Low risk
8404-VIOMB,Two year,66,62.5,Yes,Yes,0.014493130796821175,Low risk
5177-RVZNU,One year,37,20.3,No internet service,No internet service,0.014471625583182926,Low risk
1534-OULXE,One year,61,49.7,No,Yes,0.01445633278802597,Low risk
5171-EPLKN,Two year,27,19.85,No internet service,No internet service,0.014452067661672664,Low risk
0123-CRBRT,Two year,61,88.1,Yes,Yes,0.01439863688777842,Low risk
0602-DDUML,Two year,57,69.75,Yes,No,0.014387250724652028,Low risk
6418-PIQSP,Two year,62,81.0,Yes,Yes,0.014339954549513348,Low risk
6586-MYGKD,Two year,70,76.95,Yes,Yes,0.014303596321388891,Low risk
1498-NHTLT,Two year,59,86.75,Yes,Yes,0.014292777162549801,Low risk
6701-YVNQG,Two year,72,88.7,Yes,Yes,0.014280577784434291,Low risk
6023-GSSXW,Two year,69,61.45,No,No,0.014233217120412566,Low risk
9565-FLVCG,Two year,65,69.55,No,Yes,0.01423201579239285,Low risk
3745-HRPHI,Two year,66,54.65,Yes,No,0.014231496001281898,Low risk
5130-YPIRV,Two year,62,72.0,No,Yes,0.014222023214535062,Low risk
0017-DINOC,Two year,54,45.2,Yes,Yes,0.014214050045886885,Low risk
8859-AXJZP,Two year,39,23.8,No internet service,No internet service,0.014196469662299729,Low risk
2845-KDHVX,Two year,64,68.3,Yes,No,0.014167418131119509,Low risk
9674-EHPPG,Two year,46,40.4,Yes,Yes,0.01413011715221935,Low risk
2226-ICFDO,Two year,72,85.9,Yes,Yes,0.01408348727817329,Low risk
5702-KVQRD,Two year,71,82.55,Yes,Yes,0.014066567535395263,Low risk
7253-UVNDW,Two year,46,54.35,Yes,No,0.014053805565612747,Low risk
5329-KRDTM,Two year,72,77.35,Yes,No,0.01404314173378913,Low risk
5451-MHQOF,One year,56,24.45,No internet service,No internet service,0.014009899720849912,Low risk
9392-XBGTD,Two year,27,20.6,No internet service,No internet service,0.014007149184649825,Low risk
2581-VKIRT,One year,59,65.5,Yes,Yes,0.013999494272377993,Low risk
3908-MKIMJ,Two year,68,41.95,No,Yes,0.013939095080214046,Low risk
9110-HSGTV,Two year,69,82.45,Yes,Yes,0.01392944457568291,Low risk
4609-KNNWG,Two year,27,19.9,No internet service,No internet service,0.013919596287932715,Low risk
4518-FZBSX,One year,42,20.25,No internet service,No internet service,0.013905335655534578,Low risk
1686-STUHN,One year,42,19.8,No internet service,No internet service,0.013856753659171307,Low risk
8414-OOEEL,Two year,66,79.5,Yes,No,0.013839848369387616,Low risk
8200-LGKSR,Two year,71,83.2,Yes,Yes,0.013737671498165384,Low risk
7131-ZQZNK,Two year,60,59.85,Yes,Yes,0.013719225154315331,Low risk
4825-XJGDM,One year,61,43.7,Yes,Yes,0.013702538695300191,Low risk
0354-VXMJC,Two year,23,19.6,No internet service,No internet service,0.013701235111509854,Low risk
6408-WHTEF,Two year,72,89.4,Yes,Yes,0.013690028661762346,Low risk
3796-ENZGF,Two year,63,67.25,Yes,No,0.013682863293340546,Low risk
5996-EBTKM,Two year,67,69.9,Yes,No,0.01366720066456184,Low risk
6741-QRLUP,Two year,63,80.3,Yes,Yes,0.013621433794885134,Low risk
3219-JQRSL,Two year,72,89.1,Yes,Yes,0.013608593983169924,Low risk
0277-ORXQS,Two year,66,50.55,Yes,No,0.013603851845986357,Low risk
2812-REYAT,One year,49,20.05,No internet service,No internet service,0.013593192461159694,Low risk
8218-FFJDS,Two year,72,86.4,Yes,Yes,0.013591082900731249,Low risk
1930-QPBVZ,Two year,68,95.1,Yes,Yes,0.013545101282859061,Low risk
0129-QMPDR,One year,44,20.5,No internet service,No internet service,0.013513854126433867,Low risk
4671-VJLCL,Two year,63,79.85,Yes,Yes,0.013512571241551075,Low risk
8181-YHCMF,Two year,68,60.3,Yes,No,0.013490268340435322,Low risk
1552-CZCLL,Month-to-month,55,20.0,No internet service,No internet service,0.013487110858813184,Low risk
6685-GBWJZ,One year,63,70.8,Yes,Yes,0.013481888318952365,Low risk
3070-FNFZQ,Two year,23,20.4,No internet service,No internet service,0.013431746497850183,Low risk
7975-JMZNT,Two year,66,91.7,Yes,Yes,0.013399931364724347,Low risk
9055-MOJJJ,One year,64,65.8,Yes,Yes,0.013397024321910866,Low risk
8184-WMOFI,One year,62,71.4,Yes,Yes,0.013375832449058668,Low risk
5498-IBWPI,One year,66,49.4,Yes,No,0.013367947936612005,Low risk
8100-PNJMH,Two year,68,88.85,Yes,Yes,0.013358038478207804,Low risk
4955-VCWBI,One year,43,20.0,No internet service,No internet service,0.01335795480822566,Low risk
2122-SZZZD,One year,44,19.5,No internet service,No internet service,0.013353455036478322,Low risk
0455-ENTCR,Two year,66,85.25,Yes,Yes,0.013284343689612428,Low risk
7552-KEYGT,Two year,27,19.55,No internet service,No internet service,0.01327396435348613,Low risk
3779-OSWCF,Two year,71,93.2,Yes,Yes,0.013268758467968067,Low risk
5397-NSKQG,Two year,67,50.9,No,Yes,0.013263516633258018,Low risk
9135-MGVPY,Two year,69,84.7,Yes,Yes,0.013219959609396063,Low risk
4782-OSFXZ,Two year,71,82.7,Yes,Yes,0.013207667537796421,Low risk
8859-DZTGQ,Two year,33,20.35,No internet service,No internet service,0.013206469244980359,Low risk
0214-JHPFW,Two year,70,57.8,Yes,No,0.013174365189481072,Low risk
4718-WXBGI,Two year,72,91.95,Yes,Yes,0.013148726677809553,Low risk
1177-XZBJL,One year,53,64.15,Yes,Yes,0.0131471867006349,Low risk
9348-ROUAI,Two year,59,90.3,Yes,Yes,0.013123749730291137,Low risk
